image_path,label,group,source,label_file
dataset_grupo_4_reescalado/esp/capture_20260422_203019_240605.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0437.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0469.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0172.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0362.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_21.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203007_460565.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202757_466279.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203018_108103.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0332.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_154.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0056.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0263.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_004.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_192.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0054.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0219.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0477.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0052.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_201229_847026.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_118.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0182.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203000_376507.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0326.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0282.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202914_170688.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0569.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202927_048546.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202829_435832.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_17.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202903_205955.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_38.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_107.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0329.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202908_553691.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_195814_570246.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202925_622946.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0574.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0475.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0064.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0008.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0076.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_068.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_44.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0042.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0395.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202958_670254.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_089.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0339.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202313_508357.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202941_247647.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_78.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0266.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202929_632775.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0444.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0429.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202807_182993.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0456.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0336.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202258_189407.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0526.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_201219_260255.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0003.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0131.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_200904_457902.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0573.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202312_332551.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203003_908371.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0110.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0548.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_017.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202327_894499.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0145.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0359.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_165.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202943_075658.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0544.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0216.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_200739_834846.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_37.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_195931_693912.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202936_151357.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_201100_098685.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_123.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0096.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202751_079971.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0061.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0071.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0434.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0552.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_143.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202947_520595.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0019.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_200930_859832.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0087.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202312_042901.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0372.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0085.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0571.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_99.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_80.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0328.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0311.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0313.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0545.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202832_113120.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0038.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0547.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0206.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0356.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0153.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202952_423762.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203013_912407.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_107.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0433.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0291.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202952_751644.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0075.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0041.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_98.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_049.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0478.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0386.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0365.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_49.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_062.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_092.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_115.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0401.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0288.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0516.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0505.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0595.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0017.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_108.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_114.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_102.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_203011_047056.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_6_reescalado/esp/esp_32_179.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0127.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0577.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0028.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0068.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0458.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0498.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202930_239330.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0088.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0519.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0301.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202237_138518.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0564.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202822_675328.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0186.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_200717_135158.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_085.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0244.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0319.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_3_reescalado/esp/esp_140.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/etiquetas.txt
dataset_grupo_4_reescalado/esp/capture_20260422_202939_534837.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0207.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0487.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0011.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
dataset_grupo_8_reescalado/esp/esp_0309.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/etiquetas.txt
